period_end,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,gti,ghi,clearsky_ghi,clearsky_gti,albedo,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
2023-05-29 03:00:00+00:00,90.0,88.0,85.0,86.0,9.0,9.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,1016.93,1015.92,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,1.001858425976152,1.1480604779781116,,,0.0675922625,
2023-05-29 04:00:00+00:00,90.0,88.0,83.0,86.0,10.0,9.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,9.0,10.0,9.0,9.0,1016.93,1015.92,1.02,0.0,0.0,18.0,35.0,35.0,18.0,0.16,,,,,,,,0.07755465977678412,1.001858425976152,1.188011548658745,,,0.0675922625,
2023-05-29 05:00:00+00:00,91.0,84.0,77.0,79.0,12.0,10.0,11.0,5.0,0.0,1.0,6.0,0.0,1.0,8.0,7.0,7.0,12.0,10.0,11.0,12.0,10.0,11.0,1016.93,1016.93,0.0,0.0,0.0,65.0,130.0,146.0,45.0,0.16,,,,,,,,0.0872546695224779,1.001858425976152,1.3152632461931675,,,0.06762584499999999,
2023-05-29 06:00:00+00:00,91.0,79.0,64.0,72.0,15.0,12.0,13.0,6.0,0.0,2.0,7.0,0.0,2.0,9.0,8.0,8.0,15.0,12.0,13.0,15.0,12.0,13.0,1017.95,1017.95,0.0,0.0,0.0,172.0,279.0,292.0,164.0,0.16,,,,,,,,0.09797057210130243,1.072768825881126,1.5539550525813643,,,0.06769367500000001,
2023-05-29 07:00:00+00:00,97.0,66.0,52.0,59.0,17.0,15.0,16.0,9.0,0.0,3.0,9.0,0.0,3.0,9.0,7.0,8.0,17.0,15.0,16.0,17.0,15.0,16.0,1017.95,1017.95,0.0,0.0,0.0,344.0,418.0,449.0,368.0,0.16,,,,,,,,0.11613521596458193,1.072768825881126,1.8215377919931086,,,0.06769367500000001,
2023-05-29 08:00:00+00:00,90.0,55.0,46.0,51.0,19.0,17.0,18.0,8.0,0.0,3.0,9.0,0.0,3.0,9.0,7.0,8.0,19.0,17.0,18.0,19.0,17.0,18.0,1018.96,1018.96,0.0,0.0,0.0,547.0,568.0,597.0,579.0,0.16,,,,,,,,0.1297710281553612,1.072768825881126,2.0675613378779856,,,0.06776084,
2023-05-29 09:00:00+00:00,99.0,51.0,41.0,45.0,21.0,19.0,20.0,9.0,0.0,3.0,9.0,0.0,3.0,9.0,7.0,8.0,21.0,19.0,20.0,21.0,19.0,20.0,1019.98,1018.96,1.02,0.0,0.0,740.0,702.0,721.0,763.0,0.16,,,,,,,,0.14474018811241365,1.072768825881126,2.3421993605787956,,,0.06779475500000001,
2023-05-29 10:00:00+00:00,86.0,46.0,40.0,42.0,21.0,21.0,21.0,10.0,0.0,4.0,11.0,0.0,4.0,9.0,7.0,8.0,21.0,21.0,21.0,21.0,20.0,21.0,1019.98,1019.98,0.0,0.0,0.0,833.0,764.0,807.0,895.0,0.16,,,,,,,,0.15275655991910123,1.072768825881126,2.4870053972720654,,,0.06782867000000001,
2023-05-29 11:00:00+00:00,69.0,44.0,35.0,40.0,22.0,21.0,21.0,12.0,0.0,4.0,13.0,0.0,4.0,9.0,6.0,7.0,22.0,21.0,21.0,22.0,20.0,21.0,1019.98,1019.98,0.0,0.0,0.0,665.0,653.0,854.0,966.0,0.16,,,,,,,,0.15275655991910123,1.001858425976152,2.5654682947413203,,,0.06782867000000001,
2023-05-29 12:00:00+00:00,80.0,42.0,32.0,37.0,23.0,21.0,22.0,11.0,0.0,4.0,11.0,0.0,4.0,9.0,5.0,7.0,23.0,21.0,22.0,22.0,20.0,21.0,1019.98,1018.96,-1.02,0.0,0.0,823.0,756.0,856.0,969.0,0.16,,,,,,,,0.1611450869264433,1.001858425976152,2.648221509834567,,,0.06779475500000001,
2023-05-29 13:00:00+00:00,65.0,42.0,32.0,36.0,23.0,22.0,22.0,9.0,0.0,4.0,9.0,0.0,4.0,9.0,4.0,7.0,23.0,22.0,22.0,22.0,21.0,22.0,1018.96,1018.96,0.0,0.0,0.0,736.0,696.0,815.0,905.0,0.16,,,,,,,,0.1611450869264433,1.001858425976152,2.7266844073038223,,,0.06776084,
2023-05-29 14:00:00+00:00,78.0,42.0,33.0,37.0,23.0,21.0,22.0,10.0,0.0,4.0,11.0,0.0,4.0,9.0,6.0,7.0,23.0,21.0,22.0,23.0,21.0,22.0,1018.96,1018.96,0.0,0.0,0.0,641.0,627.0,732.0,778.0,0.16,,,,,,,,0.1611450869264433,1.001858425976152,2.648221509834567,,,0.06776084,
2023-05-29 15:00:00+00:00,70.0,41.0,36.0,38.0,23.0,21.0,22.0,9.0,0.0,3.0,9.0,0.0,3.0,8.0,6.0,7.0,23.0,21.0,22.0,22.0,20.0,21.0,1017.95,1017.95,0.0,0.0,0.0,556.0,576.0,614.0,600.0,0.16,,,,,,,,0.1611450869264433,1.001858425976152,2.648221509834567,,,0.06769367500000001,
2023-05-29 16:00:00+00:00,78.0,41.0,34.0,37.0,23.0,21.0,22.0,9.0,0.0,3.0,9.0,0.0,3.0,8.0,6.0,7.0,23.0,21.0,22.0,22.0,20.0,21.0,1017.95,1017.95,0.0,0.0,0.0,363.0,424.0,470.0,391.0,0.16,,,,,,,,0.1611450869264433,1.001858425976152,2.648221509834567,,,0.06769367500000001,
2023-05-29 17:00:00+00:00,69.0,41.0,36.0,38.0,21.0,20.0,21.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,5.0,6.0,21.0,20.0,21.0,21.0,20.0,21.0,1017.95,1017.95,0.0,0.0,0.0,182.0,225.0,314.0,179.0,0.16,,,,,,,,0.15275655991910123,0.9351094033937339,2.412643334099756,,,0.06769367500000001,
2023-05-29 18:00:00+00:00,73.0,42.0,38.0,39.0,21.0,19.0,20.0,9.0,0.0,3.0,9.0,0.0,3.0,7.0,5.0,6.0,21.0,19.0,20.0,21.0,19.0,20.0,1017.95,1017.95,0.0,0.0,0.0,89.0,126.0,164.0,45.0,0.16,,,,,,,,0.14474018811241365,0.9351094033937339,2.3421993605787956,,,0.06769367500000001,
2023-05-29 19:00:00+00:00,93.0,52.0,41.0,46.0,19.0,17.0,18.0,7.0,0.0,1.0,8.0,0.0,1.0,7.0,5.0,6.0,19.0,17.0,18.0,19.0,17.0,18.0,1017.95,1017.95,0.0,0.0,0.0,29.0,36.0,44.0,21.0,0.16,,,,,,,,0.1297710281553612,0.9351094033937339,2.0675613378779856,,,0.06769367500000001,
2023-05-29 20:00:00+00:00,22.0,63.0,50.0,55.0,17.0,14.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,6.0,17.0,14.0,15.0,17.0,14.0,15.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.10978677277584367,0.9351094033937339,1.7681671056478683,,,0.06769367500000001,
2023-05-29 21:00:00+00:00,72.0,61.0,53.0,55.0,14.0,13.0,14.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,5.0,14.0,13.0,14.0,14.0,13.0,14.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.10373566746867496,0.8723109603497123,1.5481878810911338,,,0.06769367500000001,
2023-05-29 22:00:00+00:00,90.0,74.0,58.0,66.0,13.0,10.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,5.0,6.0,13.0,10.0,12.0,13.0,10.0,12.0,1018.96,1017.95,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,0.9351094033937339,1.362866761048177,,,0.0677272575,
2023-05-29 23:00:00+00:00,90.0,81.0,73.0,77.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,10.0,9.0,9.0,10.0,9.0,9.0,1017.95,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.9351094033937339,1.188011548658745,,,0.06769367500000001,
2023-05-30 00:00:00+00:00,90.0,86.0,81.0,83.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,9.0,8.0,8.0,9.0,8.0,8.0,1018.96,1017.95,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.9351094033937339,1.1104146519296187,,,0.0677272575,
2023-05-30 01:00:00+00:00,90.0,88.0,84.0,85.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,1018.96,1017.95,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.9351094033937339,1.037313625928639,,,0.0677272575,
2023-05-30 02:00:00+00:00,90.0,91.0,88.0,88.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1018.96,1018.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0687909607935304,0.8723109603497123,1.001858425976152,,,0.06776084,
2023-05-30 03:00:00+00:00,90.0,90.0,88.0,88.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1018.96,1017.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0687909607935304,0.8723109603497123,1.001858425976152,,,0.0677272575,
2023-05-30 04:00:00+00:00,90.0,92.0,81.0,89.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,9.0,6.0,6.0,9.0,6.0,6.0,1018.96,1018.96,0.0,0.0,0.0,17.0,40.0,40.0,16.0,0.16,,,,,,,,0.06473664086726948,0.8723109603497123,1.0415849406859228,,,0.06776084,
2023-05-30 05:00:00+00:00,78.0,81.0,64.0,70.0,14.0,9.0,12.0,5.0,0.0,0.0,5.0,0.0,0.0,8.0,5.0,7.0,14.0,9.0,12.0,14.0,9.0,12.0,1019.98,1018.96,1.02,0.0,0.0,35.0,160.0,160.0,35.0,0.16,,,,,,,,0.09248047363337644,1.001858425976152,1.3733326687017016,,,0.06779475500000001,
2023-05-30 06:00:00+00:00,72.0,67.0,59.0,62.0,14.0,13.0,14.0,6.0,0.0,2.0,7.0,0.0,2.0,7.0,6.0,6.0,14.0,13.0,14.0,14.0,13.0,14.0,1021.0,1019.98,1.02,0.0,0.0,162.0,312.0,312.0,162.0,0.16,,,,,,,,0.10373566746867496,0.9351094033937339,1.5481878810911338,,,0.067862585,
2023-05-30 07:00:00+00:00,85.0,61.0,54.0,57.0,16.0,14.0,15.0,8.0,0.0,2.0,9.0,0.0,2.0,7.0,6.0,7.0,16.0,14.0,15.0,16.0,14.0,15.0,1022.01,1021.0,1.02,0.0,0.0,380.0,470.0,470.0,380.0,0.16,,,,,,,,0.10978677277584367,1.001858425976152,1.708445769955421,,,0.0679300825,
2023-05-30 08:00:00+00:00,114.0,57.0,44.0,51.0,18.0,16.0,17.0,9.0,0.0,2.0,9.0,0.0,2.0,8.0,6.0,7.0,18.0,16.0,17.0,18.0,16.0,17.0,1023.03,1022.01,1.02,0.0,0.0,596.0,616.0,616.0,596.0,0.16,,,,,,,,0.12279264420686307,1.001858425976152,1.9411379415730177,,,0.06799758,
2023-05-30 09:00:00+00:00,91.0,50.0,39.0,43.0,20.0,18.0,19.0,10.0,0.0,3.0,11.0,0.0,3.0,8.0,5.0,6.0,20.0,18.0,19.0,20.0,18.0,19.0,1023.03,1023.03,0.0,0.0,0.0,781.0,736.0,736.0,781.0,0.16,,,,,,,,0.13708266611218417,0.9351094033937339,2.2011352367939656,,,0.068031495,
2023-05-30 10:00:00+00:00,121.0,43.0,35.0,37.0,21.0,20.0,20.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,5.0,5.0,21.0,20.0,20.0,21.0,20.0,20.0,1023.03,1022.01,-1.02,0.0,0.0,917.0,824.0,824.0,917.0,0.16,,,,,,,,0.14474018811241365,0.8723109603497123,2.412643334099756,,,0.06799758,
2023-05-30 11:00:00+00:00,101.0,39.0,31.0,35.0,23.0,21.0,22.0,11.0,0.0,4.0,12.0,0.0,4.0,8.0,4.0,6.0,23.0,21.0,22.0,22.0,20.0,21.0,1022.01,1022.01,0.0,0.0,0.0,990.0,871.0,871.0,990.0,0.16,,,,,,,,0.1611450869264433,0.9351094033937339,2.648221509834567,,,0.06796366499999999,
2023-05-30 12:00:00+00:00,98.0,38.0,29.0,33.0,23.0,22.0,22.0,11.0,0.0,4.0,12.0,0.0,5.0,8.0,4.0,5.0,23.0,22.0,22.0,22.0,21.0,22.0,1022.01,1021.0,0.0,0.0,0.0,995.0,874.0,874.0,995.0,0.16,,,,,,,,0.1611450869264433,0.8723109603497123,2.7266844073038223,,,0.0679300825,
2023-05-30 13:00:00+00:00,115.0,35.0,26.0,30.0,24.0,23.0,23.0,12.0,0.0,4.0,13.0,0.0,4.0,7.0,3.0,5.0,24.0,23.0,23.0,23.0,22.0,23.0,1021.0,1021.0,0.0,0.0,0.0,928.0,831.0,831.0,928.0,0.16,,,,,,,,0.16991941796793744,0.8723109603497123,2.896677549781314,,,0.0678965,
2023-05-30 14:00:00+00:00,103.0,34.0,23.0,28.0,24.0,23.0,24.0,12.0,0.0,4.0,13.0,0.0,5.0,7.0,1.0,4.0,24.0,23.0,24.0,23.0,22.0,23.0,1021.0,1021.0,0.0,0.0,0.0,799.0,749.0,749.0,799.0,0.16,,,,,,,,0.1790935490264018,0.8132610958262529,2.896677549781314,,,0.0678965,
2023-05-30 15:00:00+00:00,107.0,32.0,25.0,28.0,24.0,23.0,24.0,13.0,0.0,4.0,14.0,0.0,5.0,6.0,3.0,4.0,24.0,23.0,24.0,23.0,22.0,23.0,1021.0,1021.0,0.0,0.0,0.0,615.0,629.0,629.0,615.0,0.16,,,,,,,,0.1790935490264018,0.8132610958262529,2.896677549781314,,,0.0678965,
2023-05-30 16:00:00+00:00,137.0,32.0,25.0,28.0,23.0,23.0,23.0,11.0,0.0,4.0,13.0,0.0,5.0,5.0,2.0,4.0,23.0,23.0,23.0,22.0,22.0,22.0,1021.0,1021.0,0.0,0.0,0.0,400.0,486.0,486.0,400.0,0.16,,,,,,,,0.16991941796793744,0.8132610958262529,2.809437622397069,,,0.0678965,
2023-05-30 17:00:00+00:00,118.0,35.0,29.0,31.0,23.0,21.0,22.0,10.0,0.0,3.0,10.0,0.0,3.0,6.0,3.0,4.0,23.0,21.0,22.0,22.0,21.0,21.0,1021.0,1019.98,-1.02,0.0,0.0,180.0,329.0,329.0,180.0,0.16,,,,,,,,0.1611450869264433,0.8132610958262529,2.648221509834567,,,0.067862585,
2023-05-30 18:00:00+00:00,91.0,43.0,33.0,36.0,21.0,20.0,21.0,9.0,0.0,3.0,11.0,0.0,3.0,7.0,4.0,5.0,21.0,20.0,21.0,21.0,20.0,21.0,1021.0,1021.0,0.0,0.0,0.0,35.0,177.0,177.0,35.0,0.16,,,,,,,,0.15275655991910123,0.8723109603497123,2.412643334099756,,,0.0678965,
2023-05-30 19:00:00+00:00,84.0,48.0,41.0,43.0,20.0,18.0,19.0,7.0,0.0,2.0,9.0,0.0,2.0,7.0,5.0,6.0,20.0,18.0,19.0,20.0,18.0,19.0,1021.0,1021.0,0.0,0.0,0.0,18.0,50.0,50.0,18.0,0.16,,,,,,,,0.13708266611218417,0.9351094033937339,2.2011352367939656,,,0.0678965,
2023-05-30 20:00:00+00:00,85.0,60.0,46.0,52.0,18.0,15.0,16.0,5.0,0.0,1.0,6.0,0.0,1.0,8.0,6.0,7.0,18.0,15.0,16.0,18.0,15.0,16.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.11613521596458193,1.001858425976152,1.8846677173881288,,,0.0678965,
2023-05-30 21:00:00+00:00,81.0,65.0,55.0,60.0,15.0,14.0,15.0,6.0,0.0,1.0,7.0,0.0,1.0,8.0,6.0,7.0,15.0,14.0,15.0,15.0,14.0,15.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.10978677277584367,1.001858425976152,1.651975545770532,,,0.0678965,
2023-05-30 22:00:00+00:00,84.0,72.0,62.0,66.0,14.0,13.0,13.0,4.0,0.0,1.0,4.0,0.0,1.0,8.0,7.0,7.0,14.0,13.0,13.0,14.0,13.0,13.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09797057210130243,1.001858425976152,1.5481878810911338,,,0.0678965,
2023-05-30 23:00:00+00:00,51.0,77.0,71.0,73.0,13.0,11.0,12.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,7.0,7.0,13.0,11.0,12.0,13.0,11.0,12.0,1022.01,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,1.001858425976152,1.405242520931402,,,0.0679300825,
2023-05-31 00:00:00+00:00,45.0,82.0,76.0,79.0,11.0,10.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,7.0,11.0,10.0,10.0,11.0,10.0,10.0,1022.01,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.08228276324952875,1.001858425976152,1.2703383792226033,,,0.0679300825,
2023-05-31 01:00:00+00:00,45.0,85.0,81.0,82.0,10.0,9.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,9.0,10.0,9.0,9.0,1022.01,1021.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.07755465977678412,1.001858425976152,1.188011548658745,,,0.0679300825,
2023-05-31 02:00:00+00:00,45.0,86.0,83.0,84.0,9.0,8.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,6.0,9.0,8.0,9.0,9.0,8.0,9.0,1022.01,1021.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.07755465977678412,0.9351094033937339,1.1104146519296187,,,0.0679300825,
2023-05-31 03:00:00+00:00,45.0,87.0,85.0,85.0,8.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.0730605609421387,0.9351094033937339,1.072768825881126,,,0.0678965,
2023-05-31 04:00:00+00:00,69.0,87.0,78.0,84.0,9.0,8.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,5.0,9.0,8.0,8.0,9.0,8.0,8.0,1022.01,1021.0,-1.02,0.0,0.0,15.0,44.0,44.0,15.0,0.17,,,,,,,,0.0730605609421387,0.8723109603497123,1.1104146519296187,,,0.0679300825,
2023-05-31 05:00:00+00:00,90.0,79.0,71.0,75.0,11.0,9.0,10.0,6.0,0.0,2.0,7.0,0.0,2.0,7.0,5.0,6.0,11.0,9.0,10.0,11.0,9.0,10.0,1022.01,1021.0,1.02,0.0,0.0,30.0,169.0,169.0,30.0,0.17,,,,,,,,0.08228276324952875,0.9351094033937339,1.2303873085419696,,,0.0679300825,
2023-05-31 06:00:00+00:00,94.0,73.0,60.0,66.0,15.0,11.0,13.0,7.0,0.0,1.0,8.0,0.0,1.0,8.0,6.0,7.0,15.0,11.0,13.0,15.0,11.0,13.0,1023.03,1022.01,1.02,0.0,0.0,163.0,322.0,322.0,163.0,0.17,,,,,,,,0.09797057210130243,1.001858425976152,1.5090301856108002,,,0.06799758,
2023-05-31 07:00:00+00:00,112.0,63.0,52.0,57.0,17.0,15.0,16.0,6.0,0.0,2.0,7.0,0.0,2.0,8.0,7.0,7.0,17.0,15.0,16.0,17.0,15.0,16.0,1023.03,1023.03,0.0,0.0,0.0,386.0,481.0,481.0,386.0,0.17,,,,,,,,0.11613521596458193,1.001858425976152,1.8215377919931086,,,0.068031495,
2023-05-31 08:00:00+00:00,110.0,56.0,43.0,49.0,21.0,17.0,19.0,8.0,0.0,2.0,9.0,0.0,2.0,9.0,7.0,8.0,21.0,17.0,19.0,21.0,17.0,19.0,1023.03,1023.03,0.0,0.0,0.0,607.0,628.0,628.0,607.0,0.17,,,,,,,,0.13708266611218417,1.072768825881126,2.2123673745712553,,,0.068031495,
2023-05-31 09:00:00+00:00,84.0,47.0,34.0,40.0,22.0,20.0,21.0,8.0,0.0,2.0,9.0,0.0,2.0,9.0,5.0,7.0,22.0,20.0,21.0,21.0,20.0,21.0,1024.04,1023.03,1.02,0.0,0.0,795.0,750.0,750.0,795.0,0.17,,,,,,,,0.15275655991910123,1.001858425976152,2.4911062315690105,,,0.0680650775,
2023-05-31 10:00:00+00:00,27.0,38.0,26.0,31.0,24.0,21.0,23.0,11.0,0.0,3.0,11.0,0.0,3.0,7.0,3.0,5.0,24.0,21.0,23.0,23.0,21.0,22.0,1023.03,1023.03,0.0,0.0,0.0,928.0,836.0,836.0,928.0,0.17,,,,,,,,0.16991941796793744,0.8723109603497123,2.735461437218812,,,0.068031495,
2023-05-31 11:00:00+00:00,74.0,32.0,26.0,29.0,25.0,24.0,24.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,4.0,5.0,25.0,24.0,24.0,24.0,23.0,24.0,1023.03,1022.01,-1.02,0.0,0.0,900.0,813.0,882.0,1001.0,0.17,,,,,,,,0.1790935490264018,0.8723109603497123,3.075847597336203,,,0.06799758,
2023-05-31 12:00:00+00:00,68.0,34.0,26.0,30.0,25.0,23.0,24.0,11.0,0.0,3.0,11.0,0.0,3.0,7.0,4.0,6.0,25.0,23.0,24.0,25.0,22.0,23.0,1022.01,1022.01,0.0,0.0,0.0,934.0,835.0,883.0,1002.0,0.17,,,,,,,,0.1790935490264018,0.9351094033937339,2.988607669951958,,,0.06796366499999999,
2023-05-31 13:00:00+00:00,37.0,33.0,23.0,26.0,27.0,25.0,26.0,9.0,0.0,3.0,9.0,0.0,3.0,8.0,3.0,5.0,27.0,25.0,26.0,26.0,24.0,25.0,1022.01,1021.0,-1.02,0.0,0.0,931.0,837.0,837.0,931.0,0.17,,,,,,,,0.19869895242110683,0.8723109603497123,3.366558946658846,,,0.0679300825,
2023-05-31 14:00:00+00:00,77.0,29.0,22.0,25.0,27.0,26.0,26.0,10.0,0.0,3.0,10.0,0.0,3.0,7.0,3.0,5.0,27.0,26.0,26.0,26.0,25.0,26.0,1021.0,1019.98,-1.02,0.0,0.0,799.0,752.0,752.0,799.0,0.17,,,,,,,,0.19869895242110683,0.8723109603497123,3.4633900022067046,,,0.067862585,
2023-05-31 15:00:00+00:00,99.0,29.0,22.0,25.0,27.0,26.0,26.0,10.0,0.0,2.0,10.0,0.0,2.0,7.0,3.0,5.0,27.0,26.0,26.0,26.0,25.0,26.0,1019.98,1018.96,-1.02,0.0,0.0,616.0,633.0,633.0,616.0,0.17,,,,,,,,0.19869895242110683,0.8723109603497123,3.4633900022067046,,,0.06779475500000001,
2023-05-31 16:00:00+00:00,76.0,31.0,24.0,27.0,27.0,26.0,26.0,8.0,0.0,1.0,9.0,0.0,2.0,8.0,5.0,6.0,27.0,26.0,26.0,27.0,25.0,26.0,1018.96,1018.96,0.0,0.0,0.0,356.0,418.0,491.0,404.0,0.17,,,,,,,,0.19869895242110683,0.9351094033937339,3.4633900022067046,,,0.06776084,
2023-05-31 17:00:00+00:00,358.0,33.0,26.0,27.0,26.0,25.0,25.0,7.0,0.0,2.0,8.0,0.0,2.0,7.0,4.0,5.0,26.0,25.0,25.0,25.0,24.0,24.0,1017.95,1017.95,0.0,0.0,0.0,181.0,289.0,334.0,183.0,0.17,,,,,,,,0.18868182684282597,0.8723109603497123,3.264608773054705,,,0.06769367500000001,
2023-05-31 18:00:00+00:00,16.0,36.0,29.0,32.0,25.0,23.0,24.0,4.0,0.0,0.0,5.0,0.0,0.0,7.0,5.0,6.0,25.0,23.0,24.0,24.0,22.0,23.0,1017.95,1016.93,-1.02,0.0,0.0,41.0,177.0,179.0,39.0,0.17,,,,,,,,0.1790935490264018,0.9351094033937339,2.988607669951958,,,0.06765976,
2023-05-31 19:00:00+00:00,311.0,45.0,32.0,37.0,23.0,19.0,21.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,6.0,23.0,19.0,21.0,22.0,19.0,21.0,1016.93,1016.93,0.0,0.0,0.0,21.0,48.0,51.0,19.0,0.17,,,,,,,,0.15275655991910123,0.9351094033937339,2.503415473141297,,,0.06762584499999999,
2023-05-31 20:00:00+00:00,68.0,59.0,41.0,50.0,19.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,19.0,16.0,17.0,19.0,16.0,17.0,1016.93,1015.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.12279264420686307,1.001858425976152,2.0078400021855383,,,0.0675922625,
2023-05-31 21:00:00+00:00,68.0,75.0,57.0,65.0,16.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,16.0,14.0,14.0,16.0,14.0,14.0,1015.92,1015.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.10373566746867496,1.072768825881126,1.708445769955421,,,0.06755868,
2023-05-31 22:00:00+00:00,68.0,78.0,70.0,73.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,9.0,14.0,13.0,13.0,14.0,13.0,13.0,1015.92,1014.9,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.09797057210130243,1.1480604779781116,1.5481878810911338,,,0.067524765,
2023-05-31 23:00:00+00:00,68.0,80.0,73.0,76.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,14.0,12.0,13.0,14.0,12.0,13.0,1015.92,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,0.09797057210130243,1.1480604779781116,1.500584366236124,,,0.067524765,
2023-06-01 00:00:00+00:00,68.0,82.0,78.0,80.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-0.009458991,-0.011363475,3.5999987713086764e-18,0.0,-0.2229294375,-0.284744375,0.9667554,0.09248047363337644,1.1480604779781116,1.4025638730469563,-0.2229294375,-0.022292943750000002,0.06749085,-0.04732362450889674
2023-06-01 01:00:00+00:00,68.0,81.0,71.0,75.0,13.0,12.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,8.0,13.0,12.0,13.0,13.0,12.0,13.0,1014.9,1014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.008625949,-0.010552365,3.5999987713086764e-18,0.0,-0.219546,-0.28409675,0.85117775,0.09797057210130243,1.072768825881126,1.450167387901966,-0.219546,-0.0219546,0.06749085,-0.04773391912034777
